Month,Event Name,Total Data Points
March 2021,publish_approval_workflow_review_form_reject_clicked,9
March 2021,widget_deleted,1
March 2021,publish_promotion_shown,6
March 2021,editor_pagemanager_page_selected,18081887
March 2021,toggle_show_password_clicked,2
March 2021,mobile_setting_restore_purchase_tapped,1
March 2021,mobile_home_subcategory_tapped,2
March 2021,approval_workflow_settings_review_mode_changed,1
March 2021,mobile_home_design_download_selected,2
February 2021,Application Installed,7595406
February 2021,preferred_languages,22090148
February 2021,password_manager_available,131461
February 2021,text_size_changed,366876
February 2021,image_used,246385
February 2021,publish_button_clicked,152608169
February 2021,app_opened,661671849
February 2021,app_permission,431
February 2021,authentication_failed,6998688
February 2021,design_create,323193887
February 2021,Application Updated,12273267
February 2021,design_open,11494486
February 2021,apps_upgrade_cta_shown,48825107
February 2021,Application Opened,43216036
February 2021,app_closed,46556525
February 2021,button_tap,442162
February 2021,app_swipe,110743
February 2021,design_close,193206
February 2021,app_offline_dialog,1693805
February 2021,design_publish_error,2174
February 2021,element_color_change,1507077
February 2021,export_request,12005
February 2021,font_changed,63
February 2021,login,140
February 2021,editor_template_page_overwritten,2
February 2021,logout,270487
February 2021,layout_use,2230
February 2021,signup_completed,11876887
February 2021,mobile_server_switched,2
February 2021,design_view,1141625
February 2021,editor_fully_loaded,4060
February 2021,editor_zoom,392595
February 2021,font_downloaded,960176
February 2021,element_transformed,15102
February 2021,fullscreen_mode,457
February 2021,filter_changed,2934306
February 2021,mobile_back_button_pressed,204885871
February 2021,mobile_home_tabbar_selected,9805378
February 2021,ARPreview_design_placed,1433
February 2021,ARPreview_surface_found,802
February 2021,EXP_promotedIAP_app_opened,4435
February 2021,account_setting_add_credit_card_dialog_shown,3475
February 2021,account_setting_cancellation_undone,111
February 2021,account_setting_change_credit_card_dialog_shown,5209
February 2021,account_setting_change_email_submitted,8567
February 2021,account_setting_change_journey_submitted,11182
February 2021,account_setting_change_name_submitted,12457
February 2021,account_setting_change_password_submitted,22047
February 2021,account_setting_create_team_selected,1672
February 2021,account_setting_plan_cancel_selected,11363
February 2021,account_setting_plan_change_selected,6402
February 2021,account_setting_view_invoice_detail_selected,2154
February 2021,account_setting_view_invoice_selected,6273
February 2021,account_settings_page_visit,538304
February 2021,account_setting_subscription_pause_undone,22
February 2021,app_update_prompt,12449
February 2021,design_publish,46923
February 2021,design_shared,22417628
February 2021,image_upload,54935
February 2021,login_success,80437621
February 2021,native_login_with_mfa,1659555
February 2021,apps_upgrade_cta_try_trial_clicked,2894999
February 2021,brand_color_added,1814144
February 2021,brand_font_uploaded,982513
February 2021,brand_kit_created,713
February 2021,brand_logo_uploaded,622457
February 2021,design_opened,607825944
February 2021,document_collaborate_completed,12201304
February 2021,document_collaborate_link_share_copied,4849508
February 2021,editor_animating_style_applied,92043647
February 2021,editor_chart_type_changed,624550
February 2021,editor_comment_added,1687837
February 2021,editor_comment_resolved,438380
February 2021,editor_editing_apps_background_removal_complete,19744558
February 2021,editor_header_resize_button_clicked,3415621
February 2021,editor_header_resize_copy_resize_clicked,4643504
February 2021,editor_obj_panel_app_installed,127099
February 2021,email_validated,4862538
February 2021,folder_created,704356
February 2021,homepage_visit_logged_in,1129088805
February 2021,license_purchase,318293
February 2021,mobile_magic_resize_applied,142636
February 2021,mobile_screenshot_detected,11698345
February 2021,mobile_upgrade_confirmed,272213
February 2021,mobile_upgrade_dialog_loaded,17853357
February 2021,mobile_upgrade_trial_tapped,1248904
February 2021,post_publish_dialog_shown,241968120
February 2021,pro_usage_survey_triggered,1060064
February 2021,publish_completed,463074589
February 2021,publish_print_order_submitted,118062
February 2021,publish_print_panel_shown,5756324
February 2021,schedule_button_clicked,89216
February 2021,subscription_cancelled,809987
February 2021,subscription_created,1169227
February 2021,subscription_trial_begun,884037
February 2021,subscription_trial_ended,517944
February 2021,subscription_upgrade_confirmed,613859
February 2021,team_created,1133639
February 2021,team_joined,1965560
February 2021,team_member_invited,1473771
February 2021,upgrade_dialog_loaded,355
February 2021,user_created,12564066
February 2021,user_updated_v2,2155596
February 2021,chart_insert,9
February 2021,editor_filter_preset_clicked,107498782
February 2021,mobile_team_invite_invite_sent,4013
February 2021,mobile_team_share_completed,5518
February 2021,brand_name_edited,11514
February 2021,charge,3300
February 2021,check_email_dialog_clicked,75308
February 2021,check_email_dialog_shown,104503
February 2021,credit_card_form_submit_succeeded,155839
February 2021,editor_header_resize_cta_clicked,1586104
February 2021,email_confirmed,295919
February 2021,in_app_purchase,381396
February 2021,login_rejected_by_forced_reset,87280
February 2021,password_changed,40183
February 2021,password_updated,159726
February 2021,post_publish_dialog_clicked,11106789
February 2021,referral_referee_reward_fulfilled,1525
February 2021,referral_referrer_reward_fulfilled,760
February 2021,subscription_cancel_requested,30732
February 2021,subscription_change_requested,4266
February 2021,subscription_charge_failed,62657
February 2021,subscription_charge_succeeded,102569
February 2021,team_member_branding_variant_updated,6681
February 2021,account_setting_deactivate_requested,3058
February 2021,credit_pack_purchase,57
February 2021,design_public,55
February 2021,magic_resize,59
February 2021,mobile_grace_period_dialog_clicked,33036
February 2021,mobile_grace_period_dialog_shown,35158
February 2021,mobile_team_invite_shown,5266
February 2021,print_button_click,77
February 2021,publish_flow_payment,133
February 2021,upgrade_cta_clicked,461
February 2021,user_mfa_enabled,220
February 2021,print_checkout_success,1
February 2021,share_email_document,11534
February 2021,editor_header_design_create_new_doc_selected,1829536
February 2021,homepage_in_design_custom_dim_clicked,3046353
February 2021,homepage_in_tab_clicked,777575
February 2021,mobile_error_dialog_shown,5400943
February 2021,email_confirmation_dialog_interacted,41
February 2021,global_alert_shown,1356742
February 2021,search_banner_shown,93
February 2021,app_launched,69609341
February 2021,authenticating_item_clicked,7741090
February 2021,performance_post_interaction_timing,121982262
February 2021,signup_submitted,5151318
February 2021,user_flyout_shown,2975397
February 2021,folder_opened,191617637
February 2021,global_nav_item_clicked,1289411
February 2021,homepage_in_banner_campaign_displayed,164550217
February 2021,homepage_sidebar_tailoring_action_triggered,89011677
February 2021,pro_upgrade_node_action_triggered,74419
February 2021,pro_upgrade_node_shown,206805
February 2021,app_update_prompt_shown,1422
February 2021,apps_upgrade_cta_claim_clicked,3302
February 2021,assistant_article_used,91024
February 2021,assistant_closed,204418
February 2021,copy_paste_styles_applied,9201594
February 2021,copy_paste_styles_copy,9122244
February 2021,copy_paste_styles_paste,7406966
February 2021,credit_card_form_loaded,524744
February 2021,credit_card_form_shown,135387
February 2021,credit_card_form_submit_failed,18409
February 2021,design_first_edited,107931075
February 2021,design_item_clicked,79762739
February 2021,design_summarized,89347845
February 2021,document_collaborate_link_share_setting_changed,64849
February 2021,dummy,878923
February 2021,editor_animating_panel_opened,8394477
February 2021,editor_clipboard_used,52020782
February 2021,editor_comment_add_button_clicked,2631174
February 2021,editor_cropping_mode_toggled,124292541
February 2021,editor_design_resized,37616477
February 2021,editor_element_link_changed,284579
February 2021,editor_element_opacity_changed,22699503
February 2021,editor_element_toolbar_menu_opened,73051731
February 2021,editor_element_z_index_changed,31907335
February 2021,editor_elements_aligned,8974954
February 2021,editor_guide_view_toggled,33663
February 2021,editor_header_file_menu_canceled,13695536
February 2021,editor_media_toolbar_menu_opened,30499931
February 2021,editor_obj_panel_result_details_flyout_clicked,6800232
February 2021,editor_obj_panel_tab_clicked,198748177
February 2021,editor_onboarding_tooltips_continued,15597895
February 2021,editor_onboarding_tooltips_shown,483571
February 2021,editor_ruler_view_toggled,41264
February 2021,editor_scene_duration_menu_opened,2837981
February 2021,editor_smart_adding_element_added_then_deselected,173377274
February 2021,editor_template_applied,10329359
February 2021,editor_text_style_modified,189401978
February 2021,editor_text_toolbar_menu_opened,83383704
February 2021,editor_toolbar_font_selected,161201729
February 2021,editor_toolbar_locking_clicked,5653279
February 2021,editor_toolbar_position_menu_opened,26035551
February 2021,folder_email_notification_checkbox_value_changed,4857
February 2021,font_family_item_clicked,163857185
February 2021,font_family_menu_actioned,111916238
February 2021,font_family_results_loaded,176895557
February 2021,group_management_page_loaded,15192
February 2021,homepage_create_design_clicked,11994625
February 2021,homepage_in_banner_campaign_clicked,24245
February 2021,homepage_in_see_all_clicked,15414186
February 2021,homepage_sidebar_folder_removed,7024
February 2021,homepage_user_avatar_upload_clicked,255117
February 2021,not_supported_prompt_shown,7
February 2021,performance_interaction_heartbeat_recorded,81794145
February 2021,publish_continue_clicked,487329
February 2021,publish_payment_buy_credit_link_clicked,128
February 2021,publish_payment_form_loaded,67725
February 2021,redirect_popup_close_clicked,340
February 2021,resource_uploaded,90729291
February 2021,search_filters_toggled,1331852
February 2021,settings_clicked,223473
February 2021,settings_page_visited,2378156
February 2021,subscription_upgrade_error_encountered,2596
February 2021,team_invite_button_used,184120
February 2021,user_journey_selector_dialog_interacted,217909
February 2021,redirect_popup_redirect_clicked,379
February 2021,app_content_upload_completed,52356
February 2021,app_content_upload_started,161726
February 2021,app_impressions,68
February 2021,app_update_prompt_responded,956
February 2021,assistant_article_search_query,292164
February 2021,assistant_card_closed,5022
February 2021,assistant_card_opened,364991
February 2021,assistant_card_rating_clicked,8767
February 2021,assistant_feedback_sent,14592
February 2021,assistant_opened,387178
February 2021,assistant_suggested_article_clicked,687
February 2021,assistant_suggested_article_search_query,972407
February 2021,brand_color_deleted,53833
February 2021,brand_color_edited,350529
February 2021,brand_color_palette_added,38045
February 2021,brand_color_palette_deleted,33854
February 2021,brand_color_palette_generation_kept,9654
February 2021,brand_color_palette_generation_removed,2950
February 2021,brand_color_palette_renamed,16365
February 2021,brand_font_deleted,4414
February 2021,brand_kit_color_palette_menu_opened,54316
February 2021,brand_kit_switched,266
February 2021,brand_kit_switcher_opened,489
February 2021,brand_logo_deleted,21773
February 2021,brand_logo_downloaded,10269
February 2021,brand_switched,430603
February 2021,brand_text_style_edited,96683
February 2021,braze_delayed_login_success,8955821
February 2021,braze_delayed_signup_completed,2853648
February 2021,bulk_actions_completed,470917
February 2021,bulk_actions_control_bar_action_confirmed,475333
February 2021,bulk_actions_control_bar_action_selected,504517
February 2021,bulk_actions_control_bar_shown,633000
February 2021,bulk_actions_failed,2661
February 2021,button_click,112168
February 2021,color_panel_recolored_all,146013
February 2021,contact_importer_import_started,280
February 2021,content_calendar_interacted,80186
February 2021,content_calendar_lightbox_interacted,50554
February 2021,design_lightbox_opened,989472
February 2021,design_viewer_failed,47345
February 2021,dialog_opened,71321
February 2021,document_collaborate_button_clicked,822067
February 2021,document_collaborate_failed,5264
February 2021,document_collaborate_input_added,233955
February 2021,document_collaborate_link_share_tapped,59171
February 2021,editor_add_element_shortcut_pressed,77560
February 2021,editor_chart_data_pasted,1263
February 2021,editor_chart_icon_changed,27488
February 2021,editor_comment_deleted,76081
February 2021,editor_comment_edited,3455
February 2021,editor_comment_unresolved,26663
February 2021,editor_comments_menu_opened,170775
February 2021,editor_comments_menu_resolved_view_shown,14378
