App Name,Date,Attribute,Data Point Count
Canva - WebApp,2021-07-18 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-18 00:00:00 +0000,product_variant,14
Canva - WebApp,2021-07-18 00:00:00 +0000,brand,13
Canva - WebApp,2021-07-18 00:00:00 +0000,Experiment_AATST,5
Canva - WebApp,2021-07-18 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-18 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-18 00:00:00 +0000,signupSegment,2
Canva - WebApp,2021-07-18 00:00:00 +0000,Experiment_ABEN2,3
Canva - WebApp,2021-07-18 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-18 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-17 00:00:00 +0000,locale,45
Canva - WebApp,2021-07-17 00:00:00 +0000,product_variant,16
Canva - WebApp,2021-07-17 00:00:00 +0000,brand,14
Canva - WebApp,2021-07-17 00:00:00 +0000,experience,38
Canva - WebApp,2021-07-17 00:00:00 +0000,current_subscription,16
Canva - WebApp,2021-07-17 00:00:00 +0000,displayName,34
Canva - WebApp,2021-07-17 00:00:00 +0000,roles,33
Canva - WebApp,2021-07-17 00:00:00 +0000,signup_referrer,4
Canva - WebApp,2021-07-17 00:00:00 +0000,Experiment_ANFAV,3
Canva - WebApp,2021-07-17 00:00:00 +0000,signupSegment,4
Canva - WebApp,2021-07-17 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-07-17 00:00:00 +0000,timezone,2
Canva - WebApp,2021-07-17 00:00:00 +0000,user_journey,3
Canva - WebApp,2021-07-17 00:00:00 +0000,signup_category,2
Canva - WebApp,2021-07-17 00:00:00 +0000,Unsupported,3
Canva - WebApp,2021-07-17 00:00:00 +0000,Experiment_AATST,1
Canva - WebApp,2021-07-17 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-17 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-07-17 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-17 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-17 00:00:00 +0000,uploads_button,1
Canva - WebApp,2021-07-16 00:00:00 +0000,locale,64
Canva - WebApp,2021-07-16 00:00:00 +0000,user_journey,13
Canva - WebApp,2021-07-16 00:00:00 +0000,current_subscription,29
Canva - WebApp,2021-07-16 00:00:00 +0000,displayName,46
Canva - WebApp,2021-07-16 00:00:00 +0000,roles,41
Canva - WebApp,2021-07-16 00:00:00 +0000,experience,54
Canva - WebApp,2021-07-16 00:00:00 +0000,signup_referrer,7
Canva - WebApp,2021-07-16 00:00:00 +0000,signup_category,4
Canva - WebApp,2021-07-16 00:00:00 +0000,product_variant,19
Canva - WebApp,2021-07-16 00:00:00 +0000,brand,19
Canva - WebApp,2021-07-16 00:00:00 +0000,Experiment_AATST,4
Canva - WebApp,2021-07-16 00:00:00 +0000,Experiment_ABEN2,4
Canva - WebApp,2021-07-16 00:00:00 +0000,Experiment_ACTA,3
Canva - WebApp,2021-07-16 00:00:00 +0000,__user,1
Canva - WebApp,2021-07-16 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-16 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-07-16 00:00:00 +0000,timezone,2
Canva - WebApp,2021-07-16 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-16 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-15 00:00:00 +0000,locale,81
Canva - WebApp,2021-07-15 00:00:00 +0000,user_journey,17
Canva - WebApp,2021-07-15 00:00:00 +0000,current_subscription,41
Canva - WebApp,2021-07-15 00:00:00 +0000,signup_referrer,12
Canva - WebApp,2021-07-15 00:00:00 +0000,displayName,60
Canva - WebApp,2021-07-15 00:00:00 +0000,roles,57
Canva - WebApp,2021-07-15 00:00:00 +0000,experience,71
Canva - WebApp,2021-07-15 00:00:00 +0000,signup_category,9
Canva - WebApp,2021-07-15 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-15 00:00:00 +0000,product_variant,26
Canva - WebApp,2021-07-15 00:00:00 +0000,brand,26
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_AATST,12
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_ABEN2,8
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_ACTA,4
Canva - WebApp,2021-07-15 00:00:00 +0000,signupSegment,6
Canva - WebApp,2021-07-15 00:00:00 +0000,countryCode,2
Canva - WebApp,2021-07-15 00:00:00 +0000,Unsupported,3
Canva - WebApp,2021-07-15 00:00:00 +0000,Most recent browser,3
Canva - WebApp,2021-07-15 00:00:00 +0000,timezone,3
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-15 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-07-14 00:00:00 +0000,locale,68
Canva - WebApp,2021-07-14 00:00:00 +0000,experience,57
Canva - WebApp,2021-07-14 00:00:00 +0000,product_variant,31
Canva - WebApp,2021-07-14 00:00:00 +0000,brand,28
Canva - WebApp,2021-07-14 00:00:00 +0000,Experiment_AATST,8
Canva - WebApp,2021-07-14 00:00:00 +0000,Experiment_ABEN2,4
Canva - WebApp,2021-07-14 00:00:00 +0000,Experiment_ANFAV,3
Canva - WebApp,2021-07-14 00:00:00 +0000,Experiment_ACTA,3
Canva - WebApp,2021-07-14 00:00:00 +0000,user_journey,12
Canva - WebApp,2021-07-14 00:00:00 +0000,current_subscription,27
Canva - WebApp,2021-07-14 00:00:00 +0000,signup_referrer,12
Canva - WebApp,2021-07-14 00:00:00 +0000,displayName,48
Canva - WebApp,2021-07-14 00:00:00 +0000,signup_category,9
Canva - WebApp,2021-07-14 00:00:00 +0000,roles,40
Canva - WebApp,2021-07-14 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-14 00:00:00 +0000,Most recent browser,3
Canva - WebApp,2021-07-14 00:00:00 +0000,timezone,3
Canva - WebApp,2021-07-14 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-13 00:00:00 +0000,displayName,67
Canva - WebApp,2021-07-13 00:00:00 +0000,roles,65
Canva - WebApp,2021-07-13 00:00:00 +0000,experience,78
Canva - WebApp,2021-07-13 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-13 00:00:00 +0000,locale,93
Canva - WebApp,2021-07-13 00:00:00 +0000,product_variant,33
Canva - WebApp,2021-07-13 00:00:00 +0000,brand,32
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_AATST,5
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_ABEN2,3
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_ACTA,3
Canva - WebApp,2021-07-13 00:00:00 +0000,user_journey,13
Canva - WebApp,2021-07-13 00:00:00 +0000,current_subscription,36
Canva - WebApp,2021-07-13 00:00:00 +0000,signup_referrer,10
Canva - WebApp,2021-07-13 00:00:00 +0000,signup_category,6
Canva - WebApp,2021-07-13 00:00:00 +0000,Unsupported,3
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_ANFAV,2
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-13 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-07-12 00:00:00 +0000,locale,67
Canva - WebApp,2021-07-12 00:00:00 +0000,displayName,47
Canva - WebApp,2021-07-12 00:00:00 +0000,roles,39
Canva - WebApp,2021-07-12 00:00:00 +0000,experience,53
Canva - WebApp,2021-07-12 00:00:00 +0000,current_subscription,28
Canva - WebApp,2021-07-12 00:00:00 +0000,signup_referrer,13
Canva - WebApp,2021-07-12 00:00:00 +0000,signup_category,8
Canva - WebApp,2021-07-12 00:00:00 +0000,product_variant,13
Canva - WebApp,2021-07-12 00:00:00 +0000,user_journey,12
Canva - WebApp,2021-07-12 00:00:00 +0000,Unsupported,4
Canva - WebApp,2021-07-12 00:00:00 +0000,brand,11
Canva - WebApp,2021-07-12 00:00:00 +0000,Experiment_AATST,2
Canva - WebApp,2021-07-12 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-12 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-12 00:00:00 +0000,__user,1
Canva - WebApp,2021-07-12 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-07-12 00:00:00 +0000,timezone,2
Canva - WebApp,2021-07-12 00:00:00 +0000,signupSegment,2
Canva - WebApp,2021-07-12 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-12 00:00:00 +0000,Experiment_ANFAV,2
Canva - WebApp,2021-07-12 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-12 00:00:00 +0000,Experiment_ADMX2,1
Canva - WebApp,2021-07-11 00:00:00 +0000,locale,44
Canva - WebApp,2021-07-11 00:00:00 +0000,product_variant,15
Canva - WebApp,2021-07-11 00:00:00 +0000,brand,14
Canva - WebApp,2021-07-11 00:00:00 +0000,experience,37
Canva - WebApp,2021-07-11 00:00:00 +0000,Experiment_AATST,4
Canva - WebApp,2021-07-11 00:00:00 +0000,displayName,25
Canva - WebApp,2021-07-11 00:00:00 +0000,roles,23
Canva - WebApp,2021-07-11 00:00:00 +0000,[Amplitude] Cohort,1
Canva - WebApp,2021-07-11 00:00:00 +0000,current_subscription,18
Canva - WebApp,2021-07-11 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-11 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-11 00:00:00 +0000,user_journey,3
Canva - WebApp,2021-07-11 00:00:00 +0000,signup_referrer,3
Canva - WebApp,2021-07-11 00:00:00 +0000,signup_category,2
Canva - WebApp,2021-07-11 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-11 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-10 00:00:00 +0000,locale,56
Canva - WebApp,2021-07-10 00:00:00 +0000,product_variant,18
Canva - WebApp,2021-07-10 00:00:00 +0000,brand,18
Canva - WebApp,2021-07-10 00:00:00 +0000,experience,41
Canva - WebApp,2021-07-10 00:00:00 +0000,user_journey,10
Canva - WebApp,2021-07-10 00:00:00 +0000,current_subscription,26
Canva - WebApp,2021-07-10 00:00:00 +0000,signup_referrer,8
Canva - WebApp,2021-07-10 00:00:00 +0000,displayName,34
Canva - WebApp,2021-07-10 00:00:00 +0000,roles,31
Canva - WebApp,2021-07-10 00:00:00 +0000,signup_category,3
Canva - WebApp,2021-07-10 00:00:00 +0000,Experiment_AATST,1
Canva - WebApp,2021-07-10 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-10 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-10 00:00:00 +0000,Most recent browser,1
Canva - WebApp,2021-07-10 00:00:00 +0000,timezone,1
Canva - WebApp,2021-07-10 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-10 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-09 00:00:00 +0000,locale,60
Canva - WebApp,2021-07-09 00:00:00 +0000,product_variant,21
Canva - WebApp,2021-07-09 00:00:00 +0000,brand,19
Canva - WebApp,2021-07-09 00:00:00 +0000,Experiment_AATST,9
Canva - WebApp,2021-07-09 00:00:00 +0000,Experiment_ABEN2,7
Canva - WebApp,2021-07-09 00:00:00 +0000,Experiment_ACTA,5
Canva - WebApp,2021-07-09 00:00:00 +0000,experience,47
Canva - WebApp,2021-07-09 00:00:00 +0000,current_subscription,30
Canva - WebApp,2021-07-09 00:00:00 +0000,displayName,38
Canva - WebApp,2021-07-09 00:00:00 +0000,roles,36
Canva - WebApp,2021-07-09 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-09 00:00:00 +0000,user_journey,13
Canva - WebApp,2021-07-09 00:00:00 +0000,Unsupported,2
Canva - WebApp,2021-07-09 00:00:00 +0000,signup_referrer,4
Canva - WebApp,2021-07-09 00:00:00 +0000,signup_category,3
Canva - WebApp,2021-07-09 00:00:00 +0000,[Amplitude] Cohort,3
Canva - WebApp,2021-07-09 00:00:00 +0000,Most recent browser,1
Canva - WebApp,2021-07-09 00:00:00 +0000,timezone,1
Canva - WebApp,2021-07-08 00:00:00 +0000,locale,86
Canva - WebApp,2021-07-08 00:00:00 +0000,product_variant,32
Canva - WebApp,2021-07-08 00:00:00 +0000,brand,31
Canva - WebApp,2021-07-08 00:00:00 +0000,experience,72
Canva - WebApp,2021-07-08 00:00:00 +0000,current_subscription,45
Canva - WebApp,2021-07-08 00:00:00 +0000,displayName,61
Canva - WebApp,2021-07-08 00:00:00 +0000,roles,57
Canva - WebApp,2021-07-08 00:00:00 +0000,user_journey,21
Canva - WebApp,2021-07-08 00:00:00 +0000,signup_referrer,11
Canva - WebApp,2021-07-08 00:00:00 +0000,signup_category,7
Canva - WebApp,2021-07-08 00:00:00 +0000,countryCode,2
Canva - WebApp,2021-07-08 00:00:00 +0000,Unsupported,2
Canva - WebApp,2021-07-08 00:00:00 +0000,Experiment_AATST,4
Canva - WebApp,2021-07-08 00:00:00 +0000,Experiment_ABEN2,2
Canva - WebApp,2021-07-08 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-08 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-07 00:00:00 +0000,locale,83
Canva - WebApp,2021-07-07 00:00:00 +0000,experience,69
Canva - WebApp,2021-07-07 00:00:00 +0000,current_subscription,33
Canva - WebApp,2021-07-07 00:00:00 +0000,displayName,53
Canva - WebApp,2021-07-07 00:00:00 +0000,roles,49
Canva - WebApp,2021-07-07 00:00:00 +0000,signup_referrer,10
Canva - WebApp,2021-07-07 00:00:00 +0000,product_variant,22
Canva - WebApp,2021-07-07 00:00:00 +0000,brand,17
Canva - WebApp,2021-07-07 00:00:00 +0000,Experiment_AATST,7
Canva - WebApp,2021-07-07 00:00:00 +0000,Experiment_ABEN2,2
Canva - WebApp,2021-07-07 00:00:00 +0000,user_journey,14
Canva - WebApp,2021-07-07 00:00:00 +0000,signup_category,5
Canva - WebApp,2021-07-07 00:00:00 +0000,Experiment_ANFAV,3
Canva - WebApp,2021-07-07 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-07 00:00:00 +0000,signupSegment,1
Canva - WebApp,2021-07-07 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-06 00:00:00 +0000,locale,82
Canva - WebApp,2021-07-06 00:00:00 +0000,user_journey,17
Canva - WebApp,2021-07-06 00:00:00 +0000,current_subscription,38
Canva - WebApp,2021-07-06 00:00:00 +0000,displayName,50
Canva - WebApp,2021-07-06 00:00:00 +0000,roles,40
Canva - WebApp,2021-07-06 00:00:00 +0000,experience,71
Canva - WebApp,2021-07-06 00:00:00 +0000,signup_referrer,14
Canva - WebApp,2021-07-06 00:00:00 +0000,signup_category,11
Canva - WebApp,2021-07-06 00:00:00 +0000,product_variant,28
Canva - WebApp,2021-07-06 00:00:00 +0000,brand,24
Canva - WebApp,2021-07-06 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-07-06 00:00:00 +0000,signupSegment,2
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_AATST,6
Canva - WebApp,2021-07-06 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_ANFAV,2
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_ACBRH,3
Canva - WebApp,2021-07-06 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-07-06 00:00:00 +0000,Most recent browser,1
Canva - WebApp,2021-07-06 00:00:00 +0000,timezone,1
Canva - WebApp,2021-07-05 00:00:00 +0000,locale,71
Canva - WebApp,2021-07-05 00:00:00 +0000,product_variant,28
Canva - WebApp,2021-07-05 00:00:00 +0000,brand,25
Canva - WebApp,2021-07-05 00:00:00 +0000,experience,63
Canva - WebApp,2021-07-05 00:00:00 +0000,user_journey,9
Canva - WebApp,2021-07-05 00:00:00 +0000,current_subscription,27
Canva - WebApp,2021-07-05 00:00:00 +0000,signup_referrer,8
Canva - WebApp,2021-07-05 00:00:00 +0000,displayName,50
Canva - WebApp,2021-07-05 00:00:00 +0000,signup_category,4
Canva - WebApp,2021-07-05 00:00:00 +0000,roles,44
Canva - WebApp,2021-07-05 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-05 00:00:00 +0000,Experiment_AATST,13
Canva - WebApp,2021-07-05 00:00:00 +0000,Experiment_ABEN2,5
Canva - WebApp,2021-07-05 00:00:00 +0000,Experiment_ACTA,4
Canva - WebApp,2021-07-05 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-05 00:00:00 +0000,Experiment_ANFAV,2
Canva - WebApp,2021-07-05 00:00:00 +0000,[Amplitude] Cohort,1
Canva - WebApp,2021-07-05 00:00:00 +0000,signupSegment,6
Canva - WebApp,2021-07-05 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-07-05 00:00:00 +0000,timezone,2
Canva - WebApp,2021-07-04 00:00:00 +0000,locale,46
Canva - WebApp,2021-07-04 00:00:00 +0000,product_variant,15
Canva - WebApp,2021-07-04 00:00:00 +0000,brand,12
Canva - WebApp,2021-07-04 00:00:00 +0000,Experiment_AATST,6
Canva - WebApp,2021-07-04 00:00:00 +0000,Experiment_ABEN2,2
Canva - WebApp,2021-07-04 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-04 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-04 00:00:00 +0000,displayName,29
Canva - WebApp,2021-07-04 00:00:00 +0000,roles,27
Canva - WebApp,2021-07-04 00:00:00 +0000,experience,39
Canva - WebApp,2021-07-04 00:00:00 +0000,signupSegment,1
Canva - WebApp,2021-07-04 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-04 00:00:00 +0000,current_subscription,19
Canva - WebApp,2021-07-04 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-04 00:00:00 +0000,user_journey,7
Canva - WebApp,2021-07-04 00:00:00 +0000,signup_referrer,5
Canva - WebApp,2021-07-04 00:00:00 +0000,signup_category,5
Canva - WebApp,2021-07-03 00:00:00 +0000,locale,50
Canva - WebApp,2021-07-03 00:00:00 +0000,user_journey,12
Canva - WebApp,2021-07-03 00:00:00 +0000,current_subscription,22
Canva - WebApp,2021-07-03 00:00:00 +0000,signup_referrer,9
Canva - WebApp,2021-07-03 00:00:00 +0000,displayName,33
Canva - WebApp,2021-07-03 00:00:00 +0000,roles,28
Canva - WebApp,2021-07-03 00:00:00 +0000,experience,43
Canva - WebApp,2021-07-03 00:00:00 +0000,signup_category,8
Canva - WebApp,2021-07-03 00:00:00 +0000,product_variant,13
Canva - WebApp,2021-07-03 00:00:00 +0000,brand,12
Canva - WebApp,2021-07-03 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-03 00:00:00 +0000,Most recent browser,3
Canva - WebApp,2021-07-03 00:00:00 +0000,timezone,3
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_AATST,3
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_ANFAV,2
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_ACTA,1
Canva - WebApp,2021-07-03 00:00:00 +0000,countryCode,2
Canva - WebApp,2021-07-03 00:00:00 +0000,Unsupported,2
Canva - WebApp,2021-07-03 00:00:00 +0000,[Amplitude] Cohort,3
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-03 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-07-02 00:00:00 +0000,locale,74
Canva - WebApp,2021-07-02 00:00:00 +0000,product_variant,19
Canva - WebApp,2021-07-02 00:00:00 +0000,brand,17
Canva - WebApp,2021-07-02 00:00:00 +0000,Experiment_AATST,6
Canva - WebApp,2021-07-02 00:00:00 +0000,Experiment_ABEN2,2
Canva - WebApp,2021-07-02 00:00:00 +0000,experience,62
Canva - WebApp,2021-07-02 00:00:00 +0000,displayName,48
Canva - WebApp,2021-07-02 00:00:00 +0000,roles,45
Canva - WebApp,2021-07-02 00:00:00 +0000,user_journey,14
Canva - WebApp,2021-07-02 00:00:00 +0000,current_subscription,31
Canva - WebApp,2021-07-02 00:00:00 +0000,signupSegment,3
Canva - WebApp,2021-07-02 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-07-02 00:00:00 +0000,timezone,2
Canva - WebApp,2021-07-02 00:00:00 +0000,signup_referrer,8
Canva - WebApp,2021-07-02 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-02 00:00:00 +0000,signup_category,2
Canva - WebApp,2021-07-02 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-07-02 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-07-02 00:00:00 +0000,[Amplitude] Cohort,6
Canva - WebApp,2021-07-02 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-01 00:00:00 +0000,locale,74
Canva - WebApp,2021-07-01 00:00:00 +0000,product_variant,17
Canva - WebApp,2021-07-01 00:00:00 +0000,experience,60
Canva - WebApp,2021-07-01 00:00:00 +0000,user_journey,14
Canva - WebApp,2021-07-01 00:00:00 +0000,current_subscription,34
Canva - WebApp,2021-07-01 00:00:00 +0000,signup_referrer,9
Canva - WebApp,2021-07-01 00:00:00 +0000,displayName,53
Canva - WebApp,2021-07-01 00:00:00 +0000,signup_category,7
Canva - WebApp,2021-07-01 00:00:00 +0000,brand,13
Canva - WebApp,2021-07-01 00:00:00 +0000,roles,48
Canva - WebApp,2021-07-01 00:00:00 +0000,signupSegment,4
Canva - WebApp,2021-07-01 00:00:00 +0000,Most recent browser,4
Canva - WebApp,2021-07-01 00:00:00 +0000,timezone,4
Canva - WebApp,2021-07-01 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-07-01 00:00:00 +0000,[Amplitude] Cohort,1
Canva - WebApp,2021-07-01 00:00:00 +0000,uploads_button,1
Canva - WebApp,2021-07-01 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-07-01 00:00:00 +0000,Experiment_AATST,2
Canva - WebApp,2021-07-01 00:00:00 +0000,Experiment_ABEN2,1
Canva - WebApp,2021-07-01 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-06-30 00:00:00 +0000,locale,71
Canva - WebApp,2021-06-30 00:00:00 +0000,experience,66
Canva - WebApp,2021-06-30 00:00:00 +0000,current_subscription,28
Canva - WebApp,2021-06-30 00:00:00 +0000,displayName,52
Canva - WebApp,2021-06-30 00:00:00 +0000,roles,50
Canva - WebApp,2021-06-30 00:00:00 +0000,product_variant,25
Canva - WebApp,2021-06-30 00:00:00 +0000,brand,20
Canva - WebApp,2021-06-30 00:00:00 +0000,signup_referrer,14
Canva - WebApp,2021-06-30 00:00:00 +0000,[Amplitude] Cohort,2
Canva - WebApp,2021-06-30 00:00:00 +0000,signupSegment,6
Canva - WebApp,2021-06-30 00:00:00 +0000,user_journey,13
Canva - WebApp,2021-06-30 00:00:00 +0000,signup_category,5
Canva - WebApp,2021-06-30 00:00:00 +0000,Experiment_AATST,3
Canva - WebApp,2021-06-30 00:00:00 +0000,Experiment_ACBRH,1
Canva - WebApp,2021-06-30 00:00:00 +0000,Experiment_ADBR3,1
Canva - WebApp,2021-06-30 00:00:00 +0000,Unsupported,1
Canva - WebApp,2021-06-30 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-06-30 00:00:00 +0000,timezone,2
Canva - WebApp,2021-06-29 00:00:00 +0000,locale,77
Canva - WebApp,2021-06-29 00:00:00 +0000,user_journey,15
Canva - WebApp,2021-06-29 00:00:00 +0000,current_subscription,38
Canva - WebApp,2021-06-29 00:00:00 +0000,displayName,58
Canva - WebApp,2021-06-29 00:00:00 +0000,roles,53
Canva - WebApp,2021-06-29 00:00:00 +0000,experience,60
Canva - WebApp,2021-06-29 00:00:00 +0000,product_variant,24
Canva - WebApp,2021-06-29 00:00:00 +0000,brand,21
Canva - WebApp,2021-06-29 00:00:00 +0000,Experiment_AATST,8
Canva - WebApp,2021-06-29 00:00:00 +0000,signup_referrer,10
Canva - WebApp,2021-06-29 00:00:00 +0000,Experiment_ADMX2,1
Canva - WebApp,2021-06-29 00:00:00 +0000,Experiment_ABEN2,4
Canva - WebApp,2021-06-29 00:00:00 +0000,Experiment_ACTA,4
Canva - WebApp,2021-06-29 00:00:00 +0000,signupSegment,1
Canva - WebApp,2021-06-29 00:00:00 +0000,Unsupported,3
Canva - WebApp,2021-06-29 00:00:00 +0000,[Amplitude] Cohort,3
Canva - WebApp,2021-06-29 00:00:00 +0000,signup_category,5
Canva - WebApp,2021-06-29 00:00:00 +0000,Most recent browser,2
Canva - WebApp,2021-06-29 00:00:00 +0000,timezone,2
Canva - WebApp,2021-06-29 00:00:00 +0000,countryCode,1
Canva - WebApp,2021-06-29 00:00:00 +0000,Experiment_ANFAV,1
Canva - WebApp,2021-06-28 00:00:00 +0000,locale,81
Canva - WebApp,2021-06-28 00:00:00 +0000,product_variant,20
Canva - WebApp,2021-06-28 00:00:00 +0000,brand,15
Canva - WebApp,2021-06-28 00:00:00 +0000,experience,70
Canva - WebApp,2021-06-28 00:00:00 +0000,user_journey,18
Canva - WebApp,2021-06-28 00:00:00 +0000,current_subscription,32
Canva - WebApp,2021-06-28 00:00:00 +0000,signup_referrer,13
